Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Downtown,2014,Summer,Duplex,5,1,1987,,Triple,842,6267,Not Finished,0,3071737.52
Downtown,2014,Fall,Townhouse,2,1,1967,2018.0,None,2255,5524,Not Finished,0,1725003.5
Downtown,2014,Winter,Townhouse,5,1,1996,2015.0,None,2465,1913,Finished,1,988062.69
Downtown,2015,Spring,House,1,2,1985,,Triple,3059,4138,Finished,2,3262219.75
Downtown,2015,Summer,Triplex,1,1,1963,,Single,3627,3141,Finished,1,2420586.8
Downtown,2015,Fall,Condo,4,2,1995,2010.0,Double,3845,5797,Finished,0,1178120.79
Downtown,2015,Winter,House,5,1,1974,,Triple,1122,8018,Not Finished,0,1331740.22
Downtown,2016,Spring,Triplex,5,1,2017,,Single,1237,1599,Finished,0,2844638.27
Downtown,2016,Summer,House,4,1,1980,,Double,1238,5107,Not Finished,1,1438063.91
Downtown,2016,Fall,Triplex,1,2,1956,,Double,1553,4779,Finished,0,2511321.64
Downtown,2016,Winter,Condo,3,2,2012,2022.0,Single,4534,3498,Finished,0,825018.27
Downtown,2017,Spring,Townhouse,3,1,1969,,Triple,2205,6538,Finished,1,1612982.41
Downtown,2017,Summer,Triplex,5,2,1954,,Single,3957,2050,Finished,0,4256973.04
Downtown,2017,Fall,Duplex,1,1,1957,,Triple,3634,1708,Finished,1,2919170.78
Downtown,2017,Winter,House,1,2,1970,,Double,3360,8034,Finished,1,4326113.51
Downtown,2018,Spring,Triplex,4,3,2013,2023.0,None,2563,3683,Not Finished,1,2672615.42
Downtown,2018,Summer,Condo,4,1,1953,1973.0,Double,2169,1406,Finished,1,1272484.01
Downtown,2018,Fall,Duplex,5,3,1979,,Single,4355,2466,Not Finished,2,3893846.32
Downtown,2018,Winter,Condo,4,2,1974,,None,3665,5978,Not Finished,1,535646.51
Downtown,2019,Spring,Triplex,5,2,1956,2003.0,Single,3521,7330,Finished,0,4467005.9
Downtown,2019,Summer,Townhouse,1,1,1953,2000.0,Single,1451,4884,Not Finished,0,1401331.31
Downtown,2019,Fall,Condo,1,3,1993,2007.0,None,2859,6535,Not Finished,2,1862138.51
Downtown,2019,Winter,Duplex,3,1,1989,2018.0,Single,683,7041,Finished,2,4091019.58
Downtown,2020,Spring,Triplex,3,2,1954,,None,1386,2076,Not Finished,1,2243329.09
Downtown,2020,Summer,Townhouse,3,1,2001,2014.0,Double,2920,4474,Finished,2,2277140.87
Downtown,2020,Fall,Condo,4,3,2012,2022.0,Single,1702,3527,Finished,0,1642297.644
Downtown,2020,Winter,Condo,5,1,1980,,Triple,4573,3660,Not Finished,0,2529965.964
Downtown,2021,Spring,Triplex,2,2,2019,,Double,4157,4830,Not Finished,0,4858061.376
Downtown,2021,Summer,Duplex,1,2,1978,,Triple,1720,9810,Finished,0,3890462.88
Downtown,2021,Fall,Townhouse,2,2,2009,,None,3600,8661,Finished,0,1945131.5639999998
Downtown,2021,Winter,Duplex,1,1,1979,,Triple,852,8427,Not Finished,2,2436686.9280000003
Downtown,2022,Spring,Townhouse,1,2,1953,2005.0,Triple,3047,2490,Not Finished,0,2156054.988
Downtown,2022,Summer,Triplex,1,2,1973,,Single,3346,9948,Finished,1,5439648.132
Downtown,2022,Fall,Duplex,4,2,1967,1977.0,None,4758,9236,Not Finished,1,1870924.11
Downtown,2022,Winter,Triplex,5,3,1998,2020.0,Triple,2329,3062,Not Finished,2,3539736.39
Downtown,2023,Spring,House,2,3,1967,2004.0,Single,2896,7958,Finished,2,3818480.16
Downtown,2023,Summer,House,2,2,2022,,Single,2670,5087,Not Finished,1,4353890.09
Downtown,2023,Fall,Duplex,1,1,1980,2023.0,Double,3355,5310,Not Finished,0,4386255.84
Downtown,2023,Winter,Townhouse,4,2,1968,,Triple,4135,2011,Finished,2,2125208.28
East Vancouver,2004,Spring,House,5,3,1960,1989.0,None,3857,2206,Not Finished,2,2677611.0
East Vancouver,2004,Summer,Duplex,5,3,1997,2020.0,None,668,3946,Finished,1,2432255.27
East Vancouver,2004,Fall,Triplex,5,3,1957,,None,878,3539,Not Finished,1,1601079.87
East Vancouver,2004,Winter,Triplex,1,2,1972,2005.0,Triple,638,6171,Finished,1,989914.32
East Vancouver,2005,Spring,Duplex,3,3,2019,,None,2455,8810,Finished,0,2265446.02
East Vancouver,2005,Summer,Condo,3,3,1955,,Double,2512,4514,Finished,1,404008.05
East Vancouver,2005,Fall,Triplex,1,2,1956,,None,761,1169,Finished,2,874347.62
East Vancouver,2005,Winter,House,1,1,1957,1989.0,Triple,2930,6404,Finished,1,1593963.67
East Vancouver,2006,Spring,Townhouse,2,2,2000,,Single,3394,5005,Finished,0,747503.45
East Vancouver,2006,Summer,Triplex,5,3,2017,,None,1492,7463,Finished,1,1068050.9
East Vancouver,2006,Fall,Duplex,2,3,1969,1998.0,Double,2678,8942,Finished,1,1863532.44
East Vancouver,2006,Winter,Duplex,2,3,1966,,Triple,876,9194,Not Finished,0,759589.33
East Vancouver,2007,Spring,House,2,3,2020,,Double,1177,7229,Not Finished,1,2917510.79
East Vancouver,2007,Summer,House,1,2,2016,,Triple,674,8786,Finished,2,1916464.46
East Vancouver,2007,Fall,Triplex,3,2,2023,,Triple,1200,9947,Not Finished,2,1634923.94
East Vancouver,2007,Winter,Triplex,4,1,2011,,Single,3660,6110,Finished,2,1419277.19
East Vancouver,2008,Spring,Condo,5,1,1995,,None,1337,1072,Not Finished,1,1339213.98
East Vancouver,2008,Summer,Condo,4,2,1992,,Single,3525,3118,Not Finished,0,590014.446
East Vancouver,2008,Fall,Duplex,5,2,1960,1993.0,Double,1547,4563,Not Finished,2,2750805.51
East Vancouver,2008,Winter,Triplex,5,1,1964,2000.0,Single,4458,4937,Finished,0,1185912.34
East Vancouver,2009,Spring,Duplex,1,3,1994,,Single,4991,8193,Not Finished,2,3029572.75
East Vancouver,2009,Summer,Triplex,2,3,1964,,None,1646,1952,Finished,1,1654095.05
East Vancouver,2009,Fall,House,1,3,1994,2011.0,None,4714,8001,Finished,1,876430.2
East Vancouver,2009,Winter,Townhouse,3,3,1989,2014.0,Single,3606,5895,Not Finished,1,1362591.97
East Vancouver,2010,Spring,Townhouse,4,2,2018,,None,1870,9686,Not Finished,0,1051726.58
East Vancouver,2010,Summer,Condo,5,3,1982,1998.0,Triple,1732,6304,Finished,0,535726.97
East Vancouver,2010,Fall,Duplex,1,1,2004,2018.0,Triple,4051,9179,Finished,0,1630118.21
East Vancouver,2010,Winter,Condo,1,1,1953,,Single,2717,5900,Finished,0,1247393.62
East Vancouver,2011,Spring,Triplex,5,1,2001,,Single,1218,6228,Not Finished,2,1255596.67
East Vancouver,2011,Summer,Triplex,2,1,2014,,None,1332,6512,Not Finished,2,2955492.05
East Vancouver,2011,Fall,House,1,2,1970,1987.0,Double,2260,9056,Finished,2,4389920.09
East Vancouver,2011,Winter,Triplex,3,1,2020,,Double,1096,2307,Not Finished,2,1788915.14
East Vancouver,2012,Spring,House,2,1,2017,,Single,3539,3712,Finished,1,2212458.84
East Vancouver,2012,Summer,Condo,4,3,1978,2013.0,None,1817,4190,Not Finished,2,1599231.14
East Vancouver,2012,Fall,Condo,2,3,2023,,Double,4493,7896,Finished,2,414439.11
East Vancouver,2012,Winter,Condo,2,2,2000,2015.0,Double,1715,9388,Not Finished,0,428830.58
East Vancouver,2013,Spring,Condo,1,2,1976,2023.0,Single,3655,2507,Finished,0,442712.263
East Vancouver,2013,Summer,Townhouse,4,1,2023,,None,3271,4893,Finished,0,1804456.0
East Vancouver,2013,Fall,Triplex,2,1,2006,,Double,3048,5913,Finished,2,1716337.43
East Vancouver,2013,Winter,Townhouse,5,1,1979,2007.0,Triple,1636,4747,Finished,1,2558116.77
East Vancouver,2014,Spring,Duplex,2,2,2016,,Triple,2879,8649,Not Finished,0,2702215.78
East Vancouver,2014,Summer,Condo,1,1,2009,,Triple,3983,7986,Not Finished,2,521999.87
East Vancouver,2014,Fall,Triplex,5,2,1980,1999.0,Triple,2411,6896,Finished,2,2942385.26
East Vancouver,2014,Winter,House,3,1,1956,,None,4162,5020,Not Finished,0,1264867.65
East Vancouver,2015,Spring,Townhouse,5,2,2019,,Triple,3766,2654,Finished,0,1210744.89
East Vancouver,2015,Summer,Duplex,5,2,2021,,Triple,3688,1213,Not Finished,1,3781066.75
East Vancouver,2015,Fall,Duplex,1,2,1975,,Single,4449,4437,Not Finished,1,3254888.52
East Vancouver,2015,Winter,Duplex,5,2,1960,,Double,1996,4742,Not Finished,0,1330887.62
East Vancouver,2016,Spring,Duplex,3,2,1982,,Single,2268,2909,Finished,1,3263104.26
East Vancouver,2016,Summer,Townhouse,1,1,1981,2013.0,Triple,4764,3830,Finished,1,2643007.1
East Vancouver,2016,Fall,Triplex,2,3,1972,,Double,3663,3028,Not Finished,1,3760168.78
East Vancouver,2016,Winter,Triplex,1,1,2016,,Single,1841,8774,Not Finished,0,3441032.54
East Vancouver,2017,Spring,Duplex,3,1,1982,2015.0,Triple,4561,2545,Not Finished,1,3379800.16
East Vancouver,2017,Summer,House,4,1,1995,2009.0,Triple,1096,1931,Finished,2,5582277.61
East Vancouver,2017,Fall,House,2,2,1983,2014.0,Triple,3343,7905,Finished,1,4702239.12
East Vancouver,2017,Winter,House,2,3,2006,2018.0,Single,3985,3893,Finished,2,4420560.83
East Vancouver,2018,Spring,Townhouse,3,3,1951,2023.0,Double,3499,5717,Finished,2,1061589.01
East Vancouver,2018,Summer,Triplex,4,3,1972,,Double,3339,1200,Not Finished,1,3828607.24
East Vancouver,2018,Fall,Condo,4,1,1979,,None,1973,8927,Finished,0,1187060.29
East Vancouver,2018,Winter,House,2,1,2004,,Double,3638,2541,Finished,0,2669600.1
East Vancouver,2019,Spring,Condo,2,2,1954,1996.0,Triple,4154,8838,Not Finished,1,1120381.03
East Vancouver,2019,Summer,Triplex,2,2,1951,1982.0,Triple,4196,6467,Not Finished,2,2135308.86
East Vancouver,2019,Fall,Condo,3,1,2019,,None,2961,7524,Not Finished,2,1369376.21
East Vancouver,2019,Winter,Triplex,1,1,2015,,Triple,4998,9619,Finished,2,1500589.77
East Vancouver,2020,Spring,Condo,4,2,1977,,None,4205,4894,Finished,2,1337034.92
East Vancouver,2020,Summer,Duplex,1,3,1950,,Single,3433,5288,Not Finished,0,2846202.93
East Vancouver,2020,Fall,Duplex,3,3,1979,2023.0,Double,4233,7167,Not Finished,2,3820020.6599999997
East Vancouver,2020,Winter,House,1,3,2005,2015.0,Triple,2645,4702,Not Finished,2,4028429.964
East Vancouver,2021,Spring,House,5,2,2007,2019.0,Single,4087,9872,Finished,1,4941781.8911999995
East Vancouver,2021,Summer,House,1,3,1975,,Double,2854,6702,Not Finished,2,1457355.348
East Vancouver,2021,Fall,Condo,2,2,1991,,None,2788,2455,Finished,2,1905521.964
East Vancouver,2021,Winter,House,2,1,2004,2022.0,Single,2537,5777,Not Finished,0,7736715.648
East Vancouver,2022,Spring,Condo,5,1,1982,,Double,3073,6751,Not Finished,1,1801080.288
East Vancouver,2022,Summer,Duplex,2,2,1978,1993.0,None,4334,4249,Not Finished,0,1956396.42
East Vancouver,2022,Fall,Duplex,1,1,1985,,Double,2198,2026,Finished,2,1534011.01
East Vancouver,2022,Winter,Townhouse,2,2,1995,,Double,3775,4589,Finished,2,2213431.92
East Vancouver,2023,Spring,Townhouse,1,1,1996,2020.0,Triple,3354,9795,Finished,0,2755773.64
East Vancouver,2023,Summer,Duplex,3,1,2004,2016.0,Triple,4679,4525,Not Finished,0,4458364.37
East Vancouver,2023,Fall,Duplex,4,3,2020,,Single,2441,9462,Finished,2,3003937.14
East Vancouver,2023,Winter,Triplex,3,1,2020,,None,3496,5394,Finished,0,2837447.0
Guildford,2004,Spring,Duplex,1,3,1990,2004.0,None,4034,3986,Not Finished,0,1274708.78
Guildford,2004,Summer,Condo,1,1,2022,,Triple,827,7307,Not Finished,0,885565.34
Guildford,2004,Fall,Condo,3,1,1982,,None,1979,1613,Finished,1,434841.67
Guildford,2004,Winter,Triplex,5,1,1962,2023.0,None,1986,1243,Not Finished,0,1562519.46
Guildford,2005,Spring,House,1,2,1965,,None,3662,3222,Not Finished,0,2112097.82
Guildford,2005,Summer,Condo,4,2,1985,2022.0,None,4629,6931,Finished,2,1005618.21
Guildford,2005,Fall,Triplex,3,1,1991,,Single,1512,2248,Finished,0,869676.59
Guildford,2005,Winter,Townhouse,1,1,1963,,Triple,3797,1809,Not Finished,0,896291.63
Guildford,2006,Spring,Triplex,5,2,2005,2020.0,Triple,2999,8703,Not Finished,2,1858018.7
Guildford,2006,Summer,Townhouse,2,1,1969,1984.0,None,3655,9642,Not Finished,2,1076757.98
Guildford,2006,Fall,House,2,2,1964,,None,1298,6544,Not Finished,2,2554261.58
Guildford,2006,Winter,Duplex,3,3,2017,,None,1066,3222,Finished,1,1462942.76
Guildford,2007,Spring,Duplex,4,3,2015,,Triple,1364,5691,Finished,2,1085361.64
Guildford,2007,Summer,House,4,1,1999,,Double,1363,5648,Finished,0,1809055.11
Guildford,2007,Fall,Triplex,2,1,2017,,None,3764,4992,Finished,2,1252212.99
Guildford,2007,Winter,Triplex,3,2,1993,,Double,1449,5706,Not Finished,0,1105521.51
Guildford,2008,Spring,Triplex,4,2,2008,,Single,3661,9460,Not Finished,1,1087316.64
Guildford,2008,Summer,House,2,1,1992,,Triple,4483,3394,Not Finished,0,2015277.95
Guildford,2008,Fall,House,2,3,1967,,Single,3957,3549,Finished,2,1154788.8
Guildford,2008,Winter,Condo,3,1,1961,1976.0,Single,2427,2397,Not Finished,2,824718.99
Guildford,2009,Spring,Duplex,2,3,1956,,Double,3353,5167,Not Finished,1,2128738.35
Guildford,2009,Summer,Condo,1,1,1998,2009.0,Single,3086,6806,Finished,2,436534.73
Guildford,2009,Fall,Townhouse,4,3,1959,,None,1229,9573,Finished,1,963632.15
Guildford,2009,Winter,Condo,2,3,1960,,Triple,1903,9861,Not Finished,1,1245596.93
Guildford,2010,Spring,House,5,2,1965,1989.0,Double,3941,3333,Not Finished,0,2070256.65
Guildford,2010,Summer,Duplex,2,2,1960,2019.0,Double,2217,5683,Finished,0,1789642.31
Guildford,2010,Fall,House,2,1,1993,2012.0,Triple,593,2266,Not Finished,1,2852027.73
Guildford,2010,Winter,Duplex,1,3,2006,,Triple,1986,7936,Not Finished,1,1616193.45
Guildford,2011,Spring,Condo,5,2,1987,2019.0,Double,2315,4273,Not Finished,0,1260905.31
Guildford,2011,Summer,Condo,3,2,1983,,None,709,4694,Not Finished,1,1088623.22
Guildford,2011,Fall,Condo,2,3,2006,2016.0,None,1224,1265,Finished,1,1538270.86
Guildford,2011,Winter,Triplex,3,2,2014,,Triple,3385,3845,Not Finished,0,2126051.05
Guildford,2012,Spring,Townhouse,3,2,1997,2008.0,None,1689,3720,Not Finished,2,893218.84
Guildford,2012,Summer,Triplex,4,1,1998,2023.0,None,2228,5125,Not Finished,0,2872671.17
Guildford,2012,Fall,Condo,2,2,1992,2006.0,Double,2683,2063,Not Finished,2,1277522.33
Guildford,2012,Winter,Duplex,4,3,1966,,Single,1757,3899,Not Finished,1,2084168.9
Guildford,2013,Spring,Townhouse,1,2,1957,2019.0,Triple,2553,8747,Finished,0,2389852.18
Guildford,2013,Summer,Townhouse,2,2,1961,2006.0,None,1028,3897,Finished,1,1066759.48
Guildford,2013,Fall,House,3,1,1971,2021.0,Triple,1231,4796,Finished,2,4929961.17
Guildford,2013,Winter,House,5,2,2004,2022.0,None,4761,2378,Finished,0,4186455.3
Guildford,2014,Spring,Townhouse,2,1,1952,,Single,4166,7063,Not Finished,2,2570047.66
Guildford,2014,Summer,Condo,3,1,2022,,Double,3498,6961,Finished,1,1638293.4
Guildford,2014,Fall,Condo,1,2,2013,,Double,1380,2583,Finished,0,1554291.45
Guildford,2014,Winter,Townhouse,5,3,2015,,None,4044,8884,Finished,0,1846400.04
Guildford,2015,Spring,Townhouse,3,3,2005,,Double,516,4291,Not Finished,1,1297999.96
Guildford,2015,Summer,Triplex,1,3,1967,2007.0,None,1986,7422,Finished,1,3102234.18
Guildford,2015,Fall,House,2,2,1958,2002.0,Single,3085,9634,Finished,0,2478487.78
Guildford,2015,Winter,House,1,3,2008,2022.0,None,858,5737,Finished,1,4484985.14
Guildford,2016,Spring,House,2,1,1962,,Triple,1482,5707,Finished,0,4755390.07
Guildford,2016,Summer,Condo,1,3,1991,,None,2252,4392,Not Finished,2,1401371.41
Guildford,2016,Fall,Condo,1,1,2003,2014.0,None,616,3193,Not Finished,1,1462715.5
Guildford,2016,Winter,Triplex,5,2,2022,,Triple,1762,3204,Not Finished,1,2916365.82
Guildford,2017,Spring,Duplex,3,2,1950,,Single,1002,7940,Finished,1,3822360.55
Guildford,2017,Summer,Duplex,3,3,1971,,Triple,3163,1638,Not Finished,0,2851239.49
Guildford,2017,Fall,Duplex,3,2,1988,,Triple,1401,6543,Not Finished,1,1579835.63
Guildford,2017,Winter,Duplex,4,2,1953,,Single,1656,7223,Not Finished,1,2978447.55
Guildford,2018,Spring,Townhouse,3,3,1974,,None,1313,4537,Not Finished,2,1906642.73
Guildford,2018,Summer,House,4,3,1972,,Triple,1112,2856,Finished,2,4545870.89
Guildford,2018,Fall,Triplex,1,1,1980,2010.0,Double,4243,3468,Not Finished,1,2032983.46
Guildford,2018,Winter,House,3,2,2008,2018.0,None,3976,7490,Not Finished,2,5687890.02
Guildford,2019,Spring,Condo,1,3,1972,,Single,3197,9764,Not Finished,2,1351491.96
Guildford,2019,Summer,Duplex,5,2,2012,2022.0,None,3167,9733,Not Finished,0,3348895.18
Guildford,2019,Fall,Townhouse,2,1,1957,,Double,4325,3828,Not Finished,2,922328.17
Guildford,2019,Winter,Triplex,2,1,1972,2023.0,Double,2332,3368,Finished,0,3359352.02
Guildford,2020,Spring,Townhouse,1,3,1992,2023.0,Double,1989,2002,Finished,1,1848061.46
Guildford,2020,Summer,Duplex,2,3,1965,1987.0,None,2656,9796,Not Finished,1,2932127.3
Guildford,2020,Fall,Townhouse,5,3,1954,1992.0,Triple,2823,3889,Not Finished,1,3512031.768
Guildford,2020,Winter,House,2,2,1987,,Double,950,3573,Finished,0,5643523.2
Guildford,2021,Spring,House,5,1,2008,2020.0,Double,2127,9463,Not Finished,2,3585885.648
Guildford,2021,Summer,Condo,4,1,2010,2021.0,Triple,1312,4188,Finished,0,1647588.648
Guildford,2021,Fall,House,3,1,1983,,Double,4128,3289,Finished,1,5996121.432
Guildford,2021,Winter,Duplex,5,3,1960,1979.0,Triple,1765,2720,Not Finished,2,2325772.704
Guildford,2022,Spring,Condo,1,3,2012,,Triple,953,4175,Finished,0,2578094.364
Guildford,2022,Summer,Triplex,2,1,2009,,None,3648,9805,Not Finished,0,5216550.948
Guildford,2022,Fall,Townhouse,2,2,1963,1989.0,Double,3435,6257,Not Finished,0,1332464.78
Guildford,2022,Winter,Duplex,2,3,2000,2021.0,Triple,2815,8332,Not Finished,2,4327289.75
Guildford,2023,Spring,Townhouse,3,3,2022,,Single,610,7603,Finished,1,1453233.16
Guildford,2023,Summer,Triplex,1,2,2006,,Double,2784,2212,Not Finished,1,4928837.02
Guildford,2023,Fall,Townhouse,4,3,1976,2013.0,None,4211,5662,Not Finished,0,2227352.16
Guildford,2023,Winter,Triplex,1,2,2023,,Single,3719,4791,Finished,1,3401538.09
Whalley,2004,Spring,Townhouse,3,1,1967,2009.0,Triple,3675,9834,Not Finished,0,518600.71
Whalley,2004,Summer,House,5,1,1963,2009.0,None,657,4633,Finished,2,1250862.82
Whalley,2004,Fall,Triplex,2,2,1982,,Double,790,7119,Finished,2,1610584.34
Whalley,2004,Winter,House,5,3,2004,2022.0,Single,2992,9254,Not Finished,1,677460.47
Whalley,2005,Spring,Townhouse,5,3,2008,,Triple,4968,1778,Not Finished,0,1989737.32
Whalley,2005,Summer,Triplex,1,3,1953,,Single,977,9373,Not Finished,2,2037898.95
Whalley,2005,Fall,Duplex,1,1,1991,,None,2628,8826,Finished,1,1206664.53
Whalley,2005,Winter,Condo,4,1,1954,,Double,4308,2690,Not Finished,1,854003.87
Whalley,2006,Spring,Duplex,4,2,1973,1984.0,None,3855,5526,Finished,0,2006922.74
Whalley,2006,Summer,Duplex,2,3,1993,,None,1373,9178,Not Finished,2,1165420.17
Whalley,2006,Fall,Townhouse,3,3,1992,2008.0,Double,923,1834,Not Finished,2,1364404.77
Whalley,2006,Winter,Duplex,3,2,1950,,Triple,3852,1274,Not Finished,0,1432654.09
Whalley,2007,Spring,Townhouse,2,3,2017,,Single,3498,8090,Not Finished,2,2116920.11
Whalley,2007,Summer,Townhouse,2,1,2009,,Double,1363,8493,Finished,0,1679497.12
Whalley,2007,Fall,Condo,4,1,1994,,Single,834,7192,Finished,2,1194395.29
Whalley,2007,Winter,Condo,3,3,1998,2017.0,Triple,2352,4991,Finished,1,1179605.58
Whalley,2008,Spring,Condo,5,1,1989,,None,4452,4544,Not Finished,0,899150.64
Whalley,2008,Summer,Triplex,3,2,2002,,Single,3485,5331,Finished,2,2089362.06
Whalley,2008,Fall,Triplex,5,3,1951,1972.0,Single,3441,2252,Finished,2,2870658.5
Whalley,2008,Winter,Townhouse,5,1,1962,1991.0,Triple,4855,4454,Finished,1,1396062.71
Whalley,2009,Spring,Duplex,3,1,1954,1984.0,Single,3956,4805,Finished,0,1625558.53
Whalley,2009,Summer,Townhouse,3,1,1951,1980.0,Double,3890,9314,Finished,1,1649804.2
Whalley,2009,Fall,Townhouse,4,3,2005,,Single,1505,2233,Not Finished,0,1108978.54
Whalley,2009,Winter,Duplex,4,1,2014,,None,4918,3402,Finished,1,2818354.84
Whalley,2010,Spring,Triplex,3,1,1976,,Triple,1854,7901,Finished,2,2873517.49
Whalley,2010,Summer,Townhouse,3,2,2023,,None,2228,1172,Finished,1,1575284.64
Whalley,2010,Fall,Condo,4,1,2011,2021.0,Triple,3633,5081,Finished,0,593996.06
Whalley,2010,Winter,Townhouse,1,2,1992,2004.0,Triple,3467,8659,Not Finished,0,748484.6
Whalley,2011,Spring,Townhouse,4,1,1967,1989.0,Triple,2192,3096,Finished,0,2480917.02
Whalley,2011,Summer,Condo,5,1,1970,,Single,2045,3776,Not Finished,0,1375173.23
Whalley,2011,Fall,Triplex,1,3,1988,,Triple,2120,2119,Not Finished,2,3165498.44
Whalley,2011,Winter,Triplex,4,3,1969,2020.0,Double,3359,6354,Not Finished,0,1663933.93
Whalley,2012,Spring,Triplex,5,2,1966,,Double,2367,7585,Finished,0,3396063.9
Whalley,2012,Summer,Townhouse,4,1,1990,,Single,2520,1641,Not Finished,0,1296396.65
Whalley,2012,Fall,Duplex,2,3,1986,2019.0,None,1680,8025,Finished,1,1839087.71
Whalley,2012,Winter,Duplex,3,3,1953,,Single,1586,9329,Not Finished,0,2187601.17
Whalley,2013,Spring,Condo,1,1,1950,1997.0,Double,2659,6745,Not Finished,2,990502.15
Whalley,2013,Summer,Triplex,2,1,1955,,Triple,2626,1132,Finished,2,788505.2139999999
Whalley,2013,Fall,Triplex,2,3,1967,2000.0,Triple,4075,5178,Not Finished,2,3411889.73
Whalley,2013,Winter,House,2,3,1961,2004.0,Triple,3330,7650,Not Finished,0,2514293.79
Whalley,2014,Spring,Townhouse,2,1,1953,,Single,3046,8890,Finished,0,1274974.41
Whalley,2014,Summer,Townhouse,5,2,1983,1999.0,Double,2990,6802,Finished,2,1629601.68
Whalley,2014,Fall,Duplex,1,3,1983,,Triple,3964,9145,Finished,2,1568655.25
Whalley,2014,Winter,Triplex,4,2,1964,1997.0,Double,1242,4914,Finished,0,3335927.94
Whalley,2015,Spring,Condo,4,2,1992,,Triple,4293,4217,Not Finished,1,983806.49
Whalley,2015,Summer,House,5,3,2017,,None,1169,7476,Finished,1,2745606.18
Whalley,2015,Fall,Duplex,4,3,2017,,Double,4883,1731,Finished,2,3550396.75
Whalley,2015,Winter,Duplex,5,2,1954,,Double,2878,8044,Finished,1,2081583.32
Whalley,2016,Spring,Duplex,3,3,2011,,Triple,2361,9889,Finished,2,4075984.83
Whalley,2016,Summer,Townhouse,2,1,1982,,None,2913,2735,Finished,0,1054908.77
Whalley,2016,Fall,Condo,3,3,1959,,Single,2684,8069,Finished,0,1055332.8
Whalley,2016,Winter,Duplex,2,1,1968,1983.0,Single,1880,6714,Finished,2,3103704.15
Whalley,2017,Spring,House,2,2,1961,2020.0,Single,3072,3611,Finished,0,2644852.74
Whalley,2017,Summer,Duplex,2,2,1999,,Triple,1975,2683,Finished,2,1540860.59
Whalley,2017,Fall,House,5,3,1979,2020.0,Triple,3180,8787,Finished,0,3731850.19
Whalley,2017,Winter,Townhouse,1,3,2017,,Triple,4088,1952,Not Finished,2,1115530.14
Whalley,2018,Spring,Townhouse,1,1,1967,2005.0,Triple,3584,1335,Not Finished,0,3447733.74
Whalley,2018,Summer,Duplex,5,2,1965,,None,3323,8758,Finished,1,3431887.84
Whalley,2018,Fall,Townhouse,4,3,1977,2011.0,Single,2577,5025,Not Finished,1,2949281.29
Whalley,2018,Winter,Duplex,2,3,1980,2022.0,Double,4743,4312,Finished,1,4061175.33
Whalley,2019,Spring,Duplex,2,2,2009,2019.0,Triple,3655,4185,Not Finished,1,1506816.57
